Amount,Point
12323,111450
12324,111460
12325,111465
12326,111475
12327,111485
12328,111495
12329,111505
12330,111515
12331,111520
12332,111530
12333,111540
12334,111550
12335,111560
12336,111565
12337,111575
12338,111585
12339,111595
12340,111605
12341,111610
12342,111620
12343,111630
12344,111640
12345,111650
12346,111655
12347,111665
12348,111675
12349,111685
12350,111695
12351,111700
12352,111710
12353,111720
12354,111730
12355,111740
12356,111750
12357,111755
12358,111765
12359,111775
12360,111785
12361,111795
12362,111800
12363,111810
12364,111820
12365,111830
12366,111840
12367,111845
12368,111855
12369,111865
12370,111875
12371,111885
12372,111890
12373,111900
12374,111910
12375,111920
12376,111930
12377,111940
12378,111945
12379,111955
12380,111965
12381,111975
12382,111985
12383,111990
12384,112000
12385,112010
12386,112020
12387,112030
12388,112035
12389,112045
12390,112055
12391,112065
12392,112075
12393,112080
12394,112090
12395,112100
12396,112110
12397,112120
12398,112130
12399,112135
12400,112145
12401,112155
12402,112165
12403,112175
12404,112180
12405,112190
12406,112200
12407,112210
12408,112220
12409,112225
12410,112235
12411,112245
12412,112255
12413,112265
12414,112270
12415,112280
12416,112290
12417,112300
12418,112310
12419,112315
12420,112325
12421,112335
12422,112345
12423,112355
12424,112365
12425,112370
12426,112380
12427,112390
12428,112400
12429,112410
12430,112415
12431,112425
12432,112435
12433,112445
12434,112455
12435,112460
12436,112470
12437,112480
12438,112490
12439,112500
12440,112505
12441,112515
12442,112525
12443,112535
12444,112545
12445,112555
12446,112560
12447,112570
12448,112580
12449,112590
12450,112600
12451,112605
12452,112615
12453,112625
12454,112635
12455,112645
12456,112650
12457,112660
12458,112670
12459,112680
12460,112690
12461,112695
12462,112705
12463,112715
12464,112725
12465,112735
12466,112745
12467,112750
12468,112760
12469,112770
12470,112780
12471,112790
12472,112795
12473,112805
12474,112815
12475,112825
12476,112835
12477,112840
12478,112850
12479,112860
12480,112870
12481,112880
12482,112885
12483,112895
12484,112905
12485,112915
12486,112925
12487,112930
12488,112940
12489,112950
12490,112960
12491,112970
12492,112980
12493,112985
12494,112995
12495,113005
12496,113015
12497,113025
12498,113030
12499,113040
12500,113050
12501,113060
12502,113070
12503,113075
12504,113085
12505,113095
12506,113105
12507,113115
12508,113120
12509,113130
12510,113140
12511,113150
12512,113160
12513,113170
12514,113175
12515,113185
12516,113195
12517,113205
12518,113215
12519,113220
12520,113230
12521,113240
12522,113250
12523,113260
12524,113265
12525,113275
12526,113285
12527,113295
12528,113305
12529,113310
12530,113320
12531,113330
12532,113340
12533,113350
12534,113355
12535,113365
12536,113375
12537,113385
12538,113395
12539,113405
12540,113410
12541,113420
12542,113430
12543,113440
12544,113450
12545,113455
12546,113465
12547,113475
12548,113485
12549,113495
12550,113500
12551,113510
12552,113520
12553,113530
12554,113540
12555,113545
12556,113555
12557,113565
12558,113575
12559,113585
12560,113595
12561,113600
12562,113610
12563,113620
12564,113630
12565,113640
12566,113645
12567,113655
12568,113665
12569,113675
12570,113685
12571,113690
12572,113700
12573,113710
12574,113720
12575,113730
12576,113735
12577,113745
12578,113755
12579,113765
12580,113775
12581,113785
12582,113790
12583,113800
12584,113810
12585,113820
12586,113830
12587,113835
12588,113845
12589,113855
12590,113865
12591,113875
12592,113880
12593,113890
12594,113900
12595,113910
12596,113920
12597,113925
12598,113935
12599,113945
12600,113955
12601,113965
12602,113970
12603,113980
12604,113990
12605,114000
12606,114010
12607,114020
12608,114025
12609,114035
12610,114045
12611,114055
12612,114065
12613,114070
12614,114080
12615,114090
12616,114100
12617,114110
12618,114115
12619,114125
12620,114135
12621,114145
12622,114155
12623,114160
12624,114170
12625,114180
12626,114190
12627,114200
12628,114210
12629,114215
12630,114225
12631,114235
12632,114245
12633,114255
12634,114260
12635,114270
12636,114280
12637,114290
12638,114300
12639,114305
12640,114315
12641,114325
12642,114335
12643,114345
12644,114350
12645,114360
12646,114370
12647,114380
12648,114390
12649,114400
12650,114405
12651,114415
12652,114425
12653,114435
12654,114445
12655,114450
12656,114460
12657,114470
12658,114480
12659,114490
12660,114495
12661,114505
12662,114515
12663,114525
12664,114535
12665,114540
12666,114550
12667,114560
12668,114570
12669,114580
12670,114585
12671,114595
12672,114605
12673,114615
12674,114625
12675,114635
12676,114640
12677,114650
12678,114660
12679,114670
12680,114680
12681,114685
12682,114695
12683,114705
12684,114715
12685,114725
12686,114730
12687,114740
12688,114750
12689,114760
12690,114770
12691,114775
12692,114785
12693,114795
12694,114805
12695,114815
12696,114825
12697,114830
12698,114840
12699,114850
12700,114860
12701,114870
12702,114875
12703,114885
12704,114895
12705,114905
12706,114915
12707,114920
12708,114930
12709,114940
12710,114950
12711,114960
12712,114965
12713,114975
12714,114985
12715,114995
12716,115005
12717,115015
12718,115020
12719,115030
12720,115040
12721,115050
12722,115060
12723,115065
12724,115075
12725,115085
12726,115095
12727,115105
12728,115110
12729,115120
12730,115130
12731,115140
12732,115150
12733,115155
12734,115165
12735,115175
12736,115185
12737,115195
12738,115200
12739,115210
12740,115220
12741,115230
12742,115240
12743,115250
12744,115255
12745,115265
12746,115275
12747,115285
12748,115295
12749,115300
12750,115310
12751,115320
12752,115330
12753,115340
12754,115345
12755,115355
12756,115365
12757,115375
12758,115385
12759,115390
12760,115400
12761,115410
12762,115420
12763,115430
12764,115440
12765,115445
12766,115455
12767,115465
12768,115475
12769,115485
12770,115490
12771,115500
12772,115510
12773,115520
12774,115530
12775,115535
12776,115545
12777,115555
12778,115565
12779,115575
12780,115580
12781,115590
12782,115600
12783,115610
12784,115620
12785,115630
12786,115635
12787,115645
12788,115655
12789,115665
12790,115675
12791,115680
12792,115690
12793,115700
12794,115710
12795,115720
12796,115725
12797,115735
12798,115745
12799,115755
12800,115765
12801,115770
12802,115780
12803,115790
12804,115800
12805,115810
12806,115815
12807,115825
12808,115835
12809,115845
12810,115855
12811,115865
12812,115870
12813,115880
12814,115890
12815,115900
12816,115910
12817,115915
12818,115925
12819,115935
12820,115945
12821,115955
12822,115960
12823,115970
12824,115980
12825,115990
12826,116000
12827,116005
12828,116015
12829,116025
12830,116035
12831,116045
12832,116055
12833,116060
12834,116070
12835,116080
12836,116090
12837,116100
12838,116105
12839,116115
12840,116125
12841,116135
12842,116145
12843,116150
12844,116160
12845,116170
12846,116180
12847,116190
12848,116195
12849,116205
12850,116215
12851,116225
12852,116235
12853,116245
12854,116250
12855,116260
12856,116270
12857,116280
12858,116290
12859,116295
12860,116305
12861,116315
12862,116325
12863,116335
12864,116340
12865,116350
12866,116360
12867,116370
12868,116380
12869,116385
12870,116395
12871,116405
12872,116415
12873,116425
12874,116430
12875,116440
12876,116450
12877,116460
12878,116470
12879,116480
12880,116485
12881,116495
12882,116505
12883,116515
12884,116525
12885,116530
12886,116540
12887,116550
12888,116560
12889,116570
12890,116575
12891,116585
12892,116595
12893,116605
12894,116615
12895,116620
12896,116630
12897,116640
12898,116650
12899,116660
12900,116670
12901,116675
12902,116685
12903,116695
12904,116705
12905,116715
12906,116720
12907,116730
12908,116740
12909,116750
12910,116760
12911,116765
12912,116775
12913,116785
12914,116795
12915,116805
12916,116810
12917,116820
12918,116830
12919,116840
12920,116850
12921,116860
12922,116865
12923,116875
12924,116885
12925,116895
12926,116905
12927,116910
12928,116920
12929,116930
12930,116940
12931,116950
12932,116955
12933,116965
12934,116975
12935,116985
12936,116995
12937,117000
12938,117010
12939,117020
12940,117030
12941,117040
12942,117045
12943,117055
12944,117065
12945,117075
12946,117085
12947,117095
12948,117100
12949,117110
12950,117120
12951,117130
12952,117140
12953,117145
12954,117155
12955,117165
12956,117175
12957,117185
12958,117190
12959,117200
12960,117210
12961,117220
12962,117230
12963,117235
12964,117245
12965,117255
12966,117265
12967,117275
12968,117285
12969,117290
12970,117300
12971,117310
12972,117320
12973,117330
12974,117335
12975,117345
12976,117355
12977,117365
12978,117375
12979,117380
12980,117390
12981,117400
12982,117410
12983,117420
12984,117425
12985,117435
12986,117445
12987,117455
12988,117465
12989,117475
12990,117480
12991,117490
12992,117500
12993,117510
12994,117520
12995,117525
12996,117535
12997,117545
12998,117555
12999,117565
13000,117570
13001,117580
13002,117590
13003,117600
13004,117610
13005,117615
13006,117625
13007,117635
13008,117645
13009,117655
13010,117660
13011,117670
13012,117680
13013,117690
13014,117700
13015,117710
13016,117715
13017,117725
13018,117735
13019,117745
13020,117755
13021,117760
13022,117770
13023,117780
13024,117790
13025,117800
13026,117805
13027,117815
13028,117825
13029,117835
13030,117845
13031,117850
13032,117860
13033,117870
13034,117880
13035,117890
13036,117900
13037,117905
13038,117915
13039,117925
13040,117935
13041,117945
13042,117950
13043,117960
13044,117970
13045,117980
13046,117990
13047,117995
13048,118005
13049,118015
13050,118025
13051,118035
13052,118040
13053,118050
13054,118060
13055,118070
13056,118080
13057,118090
13058,118095
13059,118105
13060,118115
13061,118125
13062,118135
13063,118140
13064,118150
13065,118160
13066,118170
13067,118180
13068,118185
13069,118195
13070,118205
13071,118215
13072,118225
13073,118230
13074,118240
13075,118250
13076,118260
13077,118270
13078,118275
13079,118285
13080,118295
13081,118305
13082,118315
13083,118325
13084,118330
13085,118340
13086,118350
13087,118360
13088,118370
13089,118375
13090,118385
13091,118395
13092,118405
13093,118415
13094,118420
13095,118430
13096,118440
13097,118450
13098,118460
13099,118465
13100,118475
13101,118485
13102,118495
13103,118505
13104,118515
13105,118520
13106,118530
13107,118540
13108,118550
13109,118560
13110,118565
13111,118575
13112,118585
13113,118595
13114,118605
13115,118610
13116,118620
13117,118630
13118,118640
13119,118650
13120,118655
13121,118665
13122,118675
13123,118685
13124,118695
13125,118705
13126,118710
13127,118720
13128,118730
13129,118740
13130,118750
13131,118755
13132,118765
13133,118775
13134,118785
13135,118795
13136,118800
13137,118810
13138,118820
13139,118830
13140,118840
13141,118845
13142,118855
13143,118865
13144,118875
13145,118885
13146,118890
13147,118900
13148,118910
13149,118920
13150,118930
13151,118940
13152,118945
13153,118955
13154,118965
13155,118975
13156,118985
13157,118990
13158,119000
13159,119010
13160,119020
13161,119030
13162,119035
13163,119045
13164,119055
13165,119065
13166,119075
13167,119080
13168,119090
13169,119100
13170,119110
13171,119120
13172,119130
13173,119135
13174,119145
13175,119155
13176,119165
13177,119175
13178,119180
13179,119190
13180,119200
13181,119210
13182,119220
13183,119225
13184,119235
13185,119245
13186,119255
13187,119265
13188,119270
13189,119280
13190,119290
13191,119300
13192,119310
13193,119315
13194,119325
13195,119335
13196,119345
13197,119355
13198,119365
13199,119370
13200,119380
13201,119390
13202,119400
13203,119410
13204,119415
13205,119425
13206,119435
13207,119445
13208,119455
13209,119460
13210,119470
13211,119480
13212,119490
13213,119500
13214,119505
13215,119515
13216,119525
13217,119535
13218,119545
13219,119555
13220,119560
13221,119570
13222,119580
13223,119590
13224,119600
13225,119605
13226,119615
13227,119625
13228,119635
13229,119645
13230,119650
13231,119660
13232,119670
13233,119680
13234,119690
13235,119695
13236,119705
13237,119715
13238,119725
13239,119735
13240,119745
13241,119750
13242,119760
13243,119770
13244,119780
13245,119790
13246,119795
13247,119805
13248,119815
13249,119825
13250,119835
13251,119840
13252,119850
13253,119860
13254,119870
13255,119880
13256,119885
13257,119895
13258,119905
13259,119915
13260,119925
13261,119930
13262,119940
13263,119950
13264,119960
13265,119970
13266,119980
13267,119985
13268,119995
13269,120005
13270,120015
13271,120025
13272,120030
13273,120040
13274,120050
13275,120060
13276,120070
13277,120075
13278,120085
13279,120095
13280,120105
13281,120115
13282,120120
13283,120130
13284,120140
13285,120150
13286,120160
13287,120170
13288,120175
13289,120185
13290,120195
13291,120205
13292,120215
13293,120220
13294,120230
13295,120240
13296,120250
13297,120260
13298,120265
13299,120275
13300,120285
13301,120295
13302,120305
13303,120310
13304,120320
13305,120330
13306,120340
13307,120350
13308,120360
13309,120365
13310,120375
13311,120385
13312,120395
13313,120405
13314,120410
13315,120420
13316,120430
13317,120440
13318,120450
13319,120455
13320,120465
13321,120475
13322,120485
13323,120495
13324,120500
13325,120510
13326,120520
13327,120530
13328,120540
13329,120545
13330,120555
13331,120565
13332,120575
13333,120585
13334,120595
13335,120600
13336,120610
13337,120620
13338,120630
13339,120640
13340,120645
13341,120655
13342,120665
13343,120675
13344,120685
13345,120690
13346,120700
13347,120710
13348,120720
13349,120730
13350,120735
13351,120745
13352,120755
13353,120765
13354,120775
13355,120785
13356,120790
13357,120800
13358,120810
13359,120820
13360,120830
13361,120835
13362,120845
13363,120855
13364,120865
13365,120875
13366,120880
13367,120890
13368,120900
13369,120910
13370,120920
13371,120925
13372,120935
13373,120945
13374,120955
13375,120965
13376,120975
13377,120980
13378,120990
13379,121000
13380,121010
13381,121020
13382,121025
13383,121035
13384,121045
13385,121055
13386,121065
13387,121070
13388,121080
13389,121090
13390,121100
13391,121110
13392,121115
13393,121125
13394,121135
13395,121145
13396,121155
13397,121160
13398,121170
13399,121180
13400,121190
13401,121200
13402,121210
13403,121215
13404,121225
13405,121235
13406,121245
13407,121255
13408,121260
13409,121270
13410,121280
13411,121290
13412,121300
13413,121305
13414,121315
13415,121325
13416,121335
13417,121345
13418,121350
13419,121360
13420,121370
13421,121380
13422,121390
13423,121400
13424,121405
13425,121415
13426,121425
13427,121435
13428,121445
13429,121450
13430,121460
13431,121470
13432,121480
13433,121490
13434,121495
13435,121505
13436,121515
13437,121525
13438,121535
13439,121540
13440,121550
13441,121560
13442,121570
13443,121580
13444,121590
13445,121595
13446,121605
13447,121615
13448,121625
13449,121635
13450,121640
13451,121650
13452,121660
13453,121670
13454,121680
13455,121685
13456,121695
13457,121705
13458,121715
13459,121725
13460,121730
13461,121740
13462,121750
13463,121760
13464,121770
13465,121775
13466,121785
13467,121795
13468,121805
13469,121815
13470,121825
13471,121830
13472,121840
13473,121850
13474,121860
13475,121870
13476,121875
13477,121885
13478,121895
13479,121905
13480,121915
13481,121920
13482,121930
13483,121940
13484,121950
13485,121960
13486,121965
13487,121975
13488,121985
13489,121995
13490,122005
13491,122015
13492,122020
13493,122030
13494,122040
13495,122050
13496,122060
13497,122065
13498,122075
13499,122085
13500,122095
13501,122105
13502,122110
13503,122120
13504,122130
13505,122140
13506,122150
13507,122155
13508,122165
13509,122175
13510,122185
13511,122195
13512,122205
13513,122210
13514,122220
13515,122230
13516,122240
13517,122250
13518,122255
13519,122265
13520,122275
13521,122285
13522,122295
13523,122300
13524,122310
13525,122320
13526,122330
13527,122340
13528,122345
13529,122355
13530,122365
13531,122375
13532,122385
13533,122390
13534,122400
13535,122410
13536,122420
13537,122430
13538,122440
13539,122445
13540,122455
13541,122465
13542,122475
13543,122485
13544,122490
13545,122500
13546,122510
13547,122520
13548,122530
13549,122535
13550,122545
13551,122555
13552,122565
13553,122575
13554,122580
13555,122590
13556,122600
13557,122610
13558,122620
13559,122630
13560,122635
13561,122645
13562,122655
13563,122665
13564,122675
13565,122680
13566,122690
13567,122700
13568,122710
13569,122720
13570,122725
13571,122735
13572,122745
13573,122755
13574,122765
13575,122770
13576,122780
13577,122790
13578,122800
13579,122810
13580,122820
13581,122825
13582,122835
13583,122845
13584,122855
13585,122865
13586,122870
13587,122880
13588,122890
13589,122900
13590,122910
13591,122915
13592,122925
13593,122935
13594,122945
13595,122955
13596,122960
13597,122970
13598,122980
13599,122990
13600,123000
13601,123005
13602,123015
13603,123025
13604,123035
13605,123045
13606,123055
13607,123060
13608,123070
13609,123080
13610,123090
13611,123100
13612,123105
13613,123115
13614,123125
13615,123135
13616,123145
13617,123150
13618,123160
13619,123170
13620,123180
13621,123190
13622,123195
13623,123205
13624,123215
13625,123225
13626,123235
13627,123245
13628,123250
13629,123260
13630,123270
13631,123280
13632,123290
13633,123295
13634,123305
13635,123315
13636,123325
13637,123335
13638,123340
13639,123350
13640,123360
13641,123370
13642,123380
13643,123385
13644,123395
13645,123405
13646,123415
13647,123425
13648,123435
13649,123440
13650,123450
13651,123460
13652,123470
13653,123480
13654,123485
13655,123495
13656,123505
13657,123515
13658,123525
13659,123530
13660,123540
13661,123550
13662,123560
13663,123570
13664,123575
13665,123585
13666,123595
13667,123605
13668,123615
13669,123620
13670,123630
13671,123640
13672,123650
13673,123660
13674,123670
13675,123675
13676,123685
13677,123695
13678,123705
13679,123715
13680,123720
13681,123730
13682,123740
13683,123750
13684,123760
13685,123765
13686,123775
13687,123785
13688,123795
13689,123805
13690,123810
13691,123820
13692,123830
13693,123840
13694,123850
13695,123860
13696,123865
13697,123875
13698,123885
13699,123895
13700,123905
13701,123910
13702,123920
13703,123930
13704,123940
13705,123950
13706,123955
13707,123965
13708,123975
13709,123985
13710,123995
13711,124000
13712,124010
13713,124020
13714,124030
13715,124040
13716,124050
13717,124055
13718,124065
13719,124075
13720,124085
13721,124095
13722,124100
13723,124110
13724,124120
13725,124130
13726,124140
13727,124145
13728,124155
13729,124165
13730,124175
13731,124185
13732,124190
13733,124200
13734,124210
13735,124220
13736,124230
13737,124235
13738,124245
13739,124255
13740,124265
13741,124275
13742,124285
13743,124290
13744,124300
13745,124310
13746,124320
13747,124330
13748,124335
13749,124345
13750,124355
13751,124365
13752,124375
13753,124380
13754,124390
13755,124400
13756,124410
13757,124420
13758,124425
13759,124435
13760,124445
13761,124455
13762,124465
13763,124475
13764,124480
13765,124490
13766,124500
13767,124510
13768,124520
13769,124525
13770,124535
13771,124545
13772,124555
13773,124565
13774,124570
13775,124580
13776,124590
13777,124600
13778,124610
13779,124615
13780,124625
13781,124635
13782,124645
13783,124655
13784,124660
13785,124670
13786,124680
13787,124690
13788,124700
13789,124710
13790,124715
13791,124725
13792,124735
13793,124745
13794,124755
13795,124760
13796,124770
13797,124780
13798,124790
13799,124800
13800,124805
13801,124815
13802,124825
13803,124835
13804,124845
13805,124850
13806,124860
13807,124870
13808,124880
13809,124890
13810,124900
13811,124905
13812,124915
13813,124925
13814,124935
13815,124945
13816,124950
13817,124960
13818,124970
13819,124980
13820,124990
13821,124995
13822,125005
13823,125015
13824,125025
13825,125035
13826,125040
13827,125050
13828,125060
13829,125070
13830,125080
13831,125090
13832,125095
13833,125105
13834,125115
13835,125125
13836,125135
13837,125140
13838,125150
13839,125160
13840,125170
13841,125180
13842,125185
13843,125195
13844,125205
13845,125215
13846,125225
13847,125230
13848,125240
13849,125250
13850,125260
13851,125270
13852,125275
13853,125285
13854,125295
13855,125305
13856,125315
13857,125325
13858,125330
13859,125340
13860,125350
13861,125360
13862,125370
13863,125375
13864,125385
13865,125395
13866,125405
13867,125415
13868,125420
13869,125430
13870,125440
13871,125450
13872,125460
13873,125465
13874,125475
13875,125485
13876,125495
13877,125505
13878,125515
13879,125520
13880,125530
13881,125540
13882,125550
13883,125560
13884,125565
13885,125575
13886,125585
13887,125595
13888,125605
13889,125610
13890,125620
13891,125630
13892,125640
13893,125650
13894,125655
13895,125665
13896,125675
13897,125685
13898,125695
13899,125705
13900,125710
13901,125720
13902,125730
13903,125740
13904,125750
13905,125755
13906,125765
13907,125775
13908,125785
13909,125795
13910,125800
13911,125810
13912,125820
13913,125830
13914,125840
13915,125845
13916,125855
13917,125865
13918,125875
13919,125885
13920,125890
13921,125900
13922,125910
13923,125920
13924,125930
13925,125940
13926,125945
13927,125955
13928,125965
13929,125975
13930,125985
13931,125990
13932,126000
13933,126010
13934,126020
13935,126030
13936,126035
13937,126045
13938,126055
13939,126065
13940,126075
13941,126080
13942,126090
13943,126100
13944,126110
13945,126120
13946,126130
13947,126135
13948,126145
13949,126155
13950,126165
13951,126175
13952,126180
13953,126190
13954,126200
13955,126210
13956,126220
13957,126225
13958,126235
13959,126245
13960,126255
13961,126265
13962,126270
13963,126280
13964,126290
13965,126300
13966,126310
13967,126320
13968,126325
13969,126335
13970,126345
13971,126355
13972,126365
13973,126370
13974,126380
13975,126390
13976,126400
13977,126410
13978,126415
13979,126425
13980,126435
13981,126445
13982,126455
13983,126460
13984,126470
13985,126480
13986,126490
13987,126500
13988,126505
13989,126515
13990,126525
13991,126535
13992,126545
13993,126555
13994,126560
13995,126570
13996,126580
13997,126590
13998,126600
13999,126605
14000,126615
